period,tsin_id,sku,product_title,average_selling_price,success_fee,fulfilment_fee,total_claim_value,opening_balance,shipment_received,returns_received_into_goodstock,lost_in_transit_returns_found,other_inflow,total_inflow,shipped_to_customer,removal_orders_collected,removal_orders_disposed,other_outflow,total_outflow,closing_balance,stock_in_transit,removal_orders_awaiting_collection_or_being_processed,return_removal_orders_collected,returns_removal_order_disposed
The recon month in the format YYYYMM.,Takealot's unique product identifier.,Stock Keeping Unit - your internal product identifier.,The product title as shown on the product display page.,An average of your selling price for the last 3 months. This is the selling price used to calculate any losses owed to you.,"The success fee covers the referral fee, transactional costs, customer support, and platform support. It is calculated as percentage of your average selling price and used to calculate any losses owed to you. This amount is deducted from your claim when you are paid for losses owed to you.",The fulfilment fee for the product based on the fulfilment fee rate and product dimensions/weight at the point this report was generated. It is deducted from your payout based on the average selling price of the product when you are paid for losses owed to you.,"The amount you need to include on your invoice to Takealot to claim for lost stock. It is calculated by taking the average_selling price of an item, subtracting both the success_fee and the fulfillment_fee, and then multiplying the result by the other_outflow value. This final figure is what you will charge Takealot.","Total qty in all of Takealot's warehouses at the beginning of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Qty received via shipments or is in the process of being received at a Takealot warehouse.,Qty received via returned stock that has been evaluated and put back into buyable stock.,Qty received back into the Takealot warehouses that were previously thought to be Lost in Transit.,Other increases in the period (e.g. stock found).,Total increase to the qty in Takealot's warehouses during the period. This is the sum of all inflow columns.,Qty shipped to customers in the period.,Qty collected by you in the period for good stock removal orders.,Qty prepared for you for good stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.,Other decreases in the period (e.g. stock lost). Please refer to the Seller Portal Knowledge base for more information on how to claim for stock losses.,Total decrease to the qty in Takealot's warehouses during the period. This is a sum of all outflow columns.,"Total qty in all of Takealot's warehouses at the end of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Total qty in transit between Takealot warehouses.,Qty requested and prepared for removal orders submitted or awaiting collection by you. This does not include bad stock removal orders.,Qty collected by you in the period for bad stock removal orders,Qty prepared for bad stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.
202408,91597057,c150m240/-3,Car LED Spot Light Working Light Round 27W - 2 Piece,290,33.35,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,91604345,c280m390-*-3,"Electric Heating Infrared Foot Massager BB-50 - Black - Men, Women, Junior, Boys, Girls, Unisex, Youth",450,51.75,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,91618457,c80m160><><2,Shelf Desktop Pen Holder Organizer - Brown,240,27.6,34.5,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
202408,91618459,c80m160><><!,Shelf Desktop Pen Holder Organizer - Black,240,27.6,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91644828,c220-m320,Usb 3.0 to Hdmi+vga Video Adapter,383.67,30.89,48.3,0,17,0,0,0,0,0,0,15,0,0,15,2,0,1,1,0
202408,91645401,c45m115>9,Multifunctional Trouser Hanger,190,32.78,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91647538,c95m175--1big,Plastic Drawer Organizer Collapsible Storage Boxes Crate Picnic Basket 45CM - Grey - 42 cm,240,41.4,48.3,0,10,0,0,0,1,1,0,1,0,0,1,10,0,1,2,1
202408,91648976,c210m295,Stainless Steel Electric Wine Aerator Pourer with Base,430,74.18,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91649180,c90m170...,Replacement Laptop Charger For Acer New 19V 3.42A (3.0 x 1.1MM),246.86,39.74,48.3,0,9,15,0,0,1,16,13,0,0,0,13,12,0,0,0,0
202408,91649757,c70--m150--1-4,Multifunctional Wall Mounted Hair Dryer Holder Storage Organizer - Grey,195,33.64,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,91685941,c120--m260---2,98 Pieces Steel Twist Drill Bit Set,338.75,38.96,48.3,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
202408,91686385,c65m145>1-1,Mini Electric Dry Ironing with Spray Machine,200,27.6,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91690596,c144m280*,Large Foldable Storage Zip Bag Organizer with Handles & Clear Window - Grey - 4,330,56.93,48.3,0,5,2,0,0,0,2,0,0,0,0,0,7,0,0,0,0
202408,91703503,c6m65-3,Leaf Shaped Soap Holder - Grey,140,24.15,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,91716026,c220m390-1-*,7 - Food Storage Containers Airtight with Lock Lids,500,86.25,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
202408,91716604,~C60--M140*&^,Office Trash Can - Black,190,30.59,48.3,0,1,3,0,0,0,3,1,0,0,0,1,3,0,0,0,0
202408,91735246,c450m600--1,Rechargeable Electric Nail Drill Machine - Silver,680,109.48,34.5,0,3,1,0,0,0,1,2,0,0,0,2,2,0,0,0,0
202408,91746777,~C100-M180-!1,Comfy Plush Baby Sofa Chair for Sitting Up - pink brown,233,37.51,34.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,91746866,"C100-,M180-",High Quality Salt and Pepper Grinder,300,34.5,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
202408,91747774,c54m124-bella-3,Multi-functional Stainless Steel Potato Masher,190,32.78,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,91747811,@C98-M180-1-!,Small Rechargeable USB Portable Clip on Mini Desk and Table Fan,232.78,26.77,63.25,0,11,0,0,0,0,0,0,10,0,0,10,1,0,1,0,0
202408,91766885,C50M120>>8,Magic hand Sewing Machine,170,19.55,63.25,0,6,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
202408,91777046,c800m1020-4,Non-Stick 10 Pieces Die-Cast Aluminum Set - Black,1300,224.25,63.25,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,91783456,c260m380.-1,Kitchen Air Fryer Accessories,700,80.5,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,91804170,~C30-m100_8!f26,3 Nozzle Rotating Garden Water Sprinkler,150,24.15,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0
202408,91808613,C350-m480*1,QSB Super Barbeque Griller Electric Pan,690,79.35,63.25,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,91812345,c800m1020-2,Die-Cast Aluminum Set Non-Stick 10 Pieces - Black,1400,241.5,48.3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
202408,91812346,c800m1020-2.,Die-Cast Aluminum Set Non-Stick 10 Pieces - Brown,1140,196.65,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91824176,c20--m90-1,360 Degree Stainless Steel Flexible Faucet Sprayer - SD,197,33.98,34.5,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,91842567,C200M300/3,Astonishingly Comfortable Cool Pillow,350,60.38,48.3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
202408,91853490,2~116-m210**&,1L Thermal Vacuum Flask Jug With Wooden Handle - Black,290,50.03,48.3,191.68,4,0,0,0,0,0,0,0,0,1,1,3,0,0,0,4
202408,91854087,c480m640...,Maisonware 14 Airtight Pantry Food Storage Containers with Easy Lock Lids,900,155.25,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,91856198,c220m390-1-4,Pruchef – 7-Piece Kitchen Food Storage Container Set with Stickers & Pen,480,82.8,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,91883051,c22m92-1,Hdmi To vga Cable 1080P ( 14Cm) - Black,87,7,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,91891477,~C160-M250* ,Rhinestone Waist Fashion Women Chest Crossbody Fanny Pack Bag - Silver / Black - Women,350,60.38,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,91903216,~c90-m170*(),Rhinestone Waist Fashion Women Chest Crossbody Fanny Pack Bag - Silver - Women,350,60.38,48.3,0,0,5,0,0,0,5,2,0,0,0,2,3,0,0,0,0
202408,91903217,~c160-M250&*,Rhinestone Waist Fashion Women Chest Crossbody Fanny Pack Bag - Black - Women,350,60.38,48.3,0,1,3,1,0,1,5,4,0,0,0,4,2,0,0,0,0
202408,91923149,c102-185--1,Pract Pack – 3 Pieces Large Capacity Heavy Duty Clothes Storage Bags – Grey,330,56.93,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,91923165,c99m180-2DNS,Large Storage Bags Organizer for Clothes Blanket Bedding Set of 3,186.66,32.2,48.3,0,18,11,0,0,3,14,29,0,0,0,29,3,0,0,0,0
202408,91927309,c45m115>5--1,Home Ice Ball Maker For Party Kitchen Mold Whisky Cocktail Ice Box - Set Of 3,300,34.5,63.25,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
202408,91932320,--c110m190--2,Kitchen Plastic Cutting Board Chopping Board - 3 Piece Set,225,38.81,48.3,689.44,11,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0
202408,91937145,~c!00-M200-,Unisex Adult Rhinestone Shoulder Bag Chain Crossbody Bucket Handbag Purse - Black - Women,250,43.13,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,91937623,c115m190--1,Health Pain Relief Vertebrae Neck Relaxer & Magnetotherapy Back Stretcher - Blue,430,64.29,48.3,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0
202408,91939231,C190M290-3.,Super 7 speed Electric Hand Mixer With Stainless Bowl,330,56.93,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,91960243,260-*m380**,Playful Panda Bubble Blowing Kids Lawn Mower Toy - Set of 2,460,63.48,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91961922,c100m180////,Replacement Laptop Charger For Lenovo USB Pin 65w,205.25,23.6,48.3,0,14,13,1,0,0,14,18,0,0,0,18,10,0,3,4,0
202408,91968589,c90--m170-6,Comfortable Egg Sitter Support Cushion,220,25.3,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,91997122,~C28-M98-~=,Oil Spray Mister Dispenser Bottle 200ml - Black - 20.5 cm,161.67,27.89,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,92034980,9902095941224,Oil Spray Bottle for Cooking,190,32.78,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,92038949,c89m169-2,Advanced Insulated Lunch Bag,228.4,39.4,48.3,0,2,19,0,0,0,19,13,0,0,0,13,8,0,0,0,0
202408,92043800,C78M150#,Girls Nail Polish Art Set Peel Off Makeup Kids Manicure Toy Fast Drying,220,35.42,34.5,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92044701,~c150-M240*,Multifunctional Camping Storage Basket Collapsible All-In-1 Picnic Basket,314,54.17,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,92046932,c110m190/-1,Triangle Clothes Rack -Moveable - Black,240,41.4,63.25,406.05,23,2,0,0,0,2,6,0,0,3,9,16,0,0,0,0
202408,92046934,c110m190/b19-2,Triangle Clothes Rack -Moveable - White,251.67,43.41,48.3,0,3,12,0,0,4,16,9,0,0,0,9,10,0,0,1,0
202408,92054361,c250m380**,Stainless Steel Cookware - 8-Piece Set,430,74.18,48.3,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
202408,92080206,c70m150-b19-10,USB Rechargeable Mini Portable Electric Fruit Juicer Blender Smoothie Maker,200,23,63.25,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,92080568,--C330M440--1,102cm Safety Bed Guard Rail For Toddlers - 8049,780,125.58,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92081444,c75m155-b44,Professional Precision Screw Driver Set for Gadgets and Electronics,242.3,27.86,48.3,0,14,9,0,0,0,9,17,0,0,0,17,6,0,0,0,0
202408,92089693,c70m150-f08-1,Rechargeable crystal table lamp - QD001,213.6,36.85,48.3,0,27,6,0,0,2,8,19,0,0,0,19,16,0,0,0,2
202408,92100375,c70-150m-3,Knee Support Brace Unisex x 2 - XL,220,32.89,48.3,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
202408,92100508,c720m920-c88,3 Classic Mini Table Top Games - Air Hockey - Foosball - Pool Table,1425,196.65,63.25,0,0,2,0,0,0,2,2,0,0,0,2,0,0,1,0,0
202408,92149870,c80-m150-,High Quality Grill Pan With Attractive Grill Marks & Gauge Deluxe Handle,299,51.58,48.3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
202408,92154163,~C50-m120^%,Lightweight Raincoat - Pack of 2 - Pink & white lightweight raincoat pack,190,21.85,48.3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
202408,92154168,30-m100,Lightweight Raincoat - Pack of 2 - White & Yellow lightweight Raincoat pack,165,18.98,48.3,0,0,10,0,0,1,11,6,0,0,0,6,5,0,0,0,0
202408,92160253,C76M145-1-1,Cartoon Mini Ice Cream Maker Fried Yogurt Machine - Pink,195,22.43,63.25,0,0,4,0,0,0,4,2,0,0,0,2,2,0,0,0,0
202408,92160717,40c-100m#,Soft and Foamy Newborn Baby Sleeping Pillow - Pink,176.67,28.44,34.5,0,0,5,0,0,0,5,3,0,0,0,3,2,0,0,0,0
202408,92175256,c45.m115//b19*2,Fun Singing Baby Shark Doo Doo Doo Stuffed Soft Toy For Toddlers - Blue,158.1,21.82,48.3,0,6,20,0,0,0,20,14,0,0,0,14,12,0,2,1,0
202408,92175257,c45.m115//b19,Fun Singing Baby Shark Doo Doo Doo Stuffed Soft Toy For Toddlers - Pink,147.56,20.36,48.3,0,13,27,0,0,0,27,26,0,0,0,26,14,0,0,0,0
202408,92175297,~c%c60-m140-~1,Foldable Led Magnifying Make up Mirror,190,30.59,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,92274448,c120m210..--17,7 Colours LED Portable Air Cooler Fan - White,305.8,52.75,48.3,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
202408,92274450,c120m210..--6,7 Colours LED Portable Air Cooler Fan - Black,298.14,51.43,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0
202408,92276005,C195M290--2,Kids Fingerprint Piggy Bank Armored Truck - Black,350,48.3,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,92278448,c90m170-c104-1,Frozen Magic Slushy Cup Large - 300ml - Blue,210,28.98,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
202408,92280048,c40m160*.,Cartoon Pig Shaped Kitchen Best Trader Cooking Timer Countdown Clock,200,34.5,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,92301675,c100m168*,Solar Powered Multifunctional Garden Fountain Water Pump,218,35.1,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92397864,-C30M100--1,Portable Silicone Ice Cube Maker IF-10,180,31.05,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,92398991,c151-m240-1flora,Cosmetic Makeup Organizer Wih Removable Mirror DC-200,300,51.75,48.3,199.95,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0
202408,92410442,c185-m335-22 -*2,Cake Decorating Tools 66 Pieces,369,63.65,48.3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
202408,92410726,c62m145-1,4 In 1 Non-Stick Breakfast Frying Pan,198,34.16,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,92419578,c245m355,Solar Outdoor Pest Repeller NY-2002,508.5,70.17,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92419725,c100-170*,"Light Solar Panel Charging Mobile Devices-For Camping, At Home, Outdoors",399,50.47,48.3,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,92509153,c250-m250-1,Mini USB Rechargeable Torch Flashlight with Zoom and Side Light - 5 Pack,300,51.75,48.3,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
202408,92511817,~c140-m230_!,26L Hot &Cold Large Capacity Insulated Picnic Basket - The Wave,400,46,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92512213,c120m210@-1-1,"Portable Personal Air Conditioner with Ice Tray, Small Room, Office - White",338,38.87,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,92512785,~C150-M240-(*,Miraculous Ladybug Costume - 9-10 Years,550,75.9,48.3,0,5,0,0,0,0,0,3,0,0,0,3,2,0,1,1,0
202408,92517409,~C95-m175&^~,3D Flame Aroma Diffuser USB Air Humidifier - White,240,30.36,48.3,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
202408,92517410,~C95-m175(0(,3D Flame Aroma Diffuser USB Air Humidifier - Black,240,30.36,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92522461,~c97--m177^%$,Heart Shape with Sliver Glitter Gift Boxes - Set of 3,228,26.22,34.5,0,3,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0
202408,92591083,-c60-m140*1-,Talking Flash Cards for Children-Pictures and Audible Words Educational Toy - Blue,190,26.22,48.3,0,1,4,0,0,0,4,2,0,0,0,2,3,0,0,0,0
202408,92602102,c50--m170**,Washing Machine Toy for Kids,220,30.36,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,92602243,#c52-m122~!1,Set of 2 - White & Black Foldable HD Smartphone Enlarged Screen Magnifiers,185,29.79,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92602473,c57m130--3,BPA Free - Square Lunchbox with 350ml Water Bottle - Blue,190,26.22,48.3,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
202408,92607846,C220M-320=-1,Set of 4 LED Solar Burglar Warning Alarms Q-666-3,399,45.89,63.25,0,4,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0
202408,92670127,c298m415-1,Set of 5 Stainless Steel Mixing Bowls Stackable Bowl with Silicone Lids,500,86.25,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92671705,c70m150*1,Professional & Adjustable Hair Clipper,189,21.74,34.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0
202408,92671982,9902143172150,Pizza Storage Container with 5 Microwavable Serving Trays Reusable - Orange,150,25.88,48.3,0,9,0,0,0,0,0,0,4,0,0,4,5,0,5,0,0
202408,92672865,c100m180-c98-.4,Portable Air Conditioner Fan Q-Z101,314.27,54.21,48.3,0,9,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0
202408,92675274,~c60M140-1,H2o Children's Water Slip and Slide - 480x70cm,230,31.74,48.3,0,5,2,0,0,0,2,3,0,0,0,3,4,0,0,0,0
202408,92676264,--c75-m155-2,500ml Anti-Drip Borosolica Glass Oil and Vinegar Dispenser Bottle - Pack of 2 - White,205,35.36,48.3,0,1,1,0,0,1,2,1,0,0,0,1,2,0,0,0,0
202408,92746410,c185m285-16,Ultra Light-Weight Rechargeable Trimmer,365,58.77,48.3,0,1,2,0,0,0,2,2,0,0,0,2,1,0,0,0,0
202408,92755331,C87-M170**-1,Generic Charger for Lenovo 20V 4.5A - Square Yellow Pin- Usb,220,35.42,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92793876,c55m125---13,Multi-Function Sewing Kit - Emerald,190,32.78,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,92793877,c55m125--2.,Multi-Function Sewing Kit - White,175,30.19,48.3,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
202408,92798308,c89m169-1,Insulated Leakproof Lunch Bag with Shoulder Strap and 3 Compartments Grey,214.26,36.96,48.3,0,17,70,0,0,0,70,72,0,0,0,72,15,0,0,0,0
202408,92814739,c35m195--1,Infrared Motion Sensor Activate Door Alert Multiple Recorded Sounds,240,27.6,48.3,0,6,0,1,0,1,2,5,0,0,0,5,3,0,0,0,0
202408,92834564,c50m120>1.,Mini Ice Crusher,250,28.75,63.25,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,92838697,c170m260>>>9,Astronaut Night Light Projector with Remote Control,355,40.83,48.3,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
202408,92841004,C80-m160-*!3,Stainless Steel Travel Flask 1L Drink It Up Insulated Flask Hot & Cold - Black,210,36.23,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92852775,c20m90-*--1,Elegant and Handy Rectangular Steel Frying - Chip Basket - 14 x 11 x 7cm,140,24.15,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,92852776,c40m110--1-1,Elegant and Handy Rectangular Steel Frying - Chip Basket - 14 x 11 x 7cm - 2-Pack,250,43.13,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92852872,c260m430*-*1,Deluxe Tool Play Set -Pretend Play Luggage Tool Kit for Kids with Suitcase,578.57,79.84,48.3,0,1,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0
202408,92880692,c26-m95-3,Manual Vegetable Pull Twister Chopper - Green,170,29.33,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92884905,c150m240*-*-1,Multifunctional Massager,340,39.1,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92886764,~c24-m94^^5,Pruchef 6 Pieces Washable Refrigerator Mats for Refrigerator Shelves Drawer,150,25.88,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92890024,C30M100#3,1200mAh USB Portable Rechargeable LED Mini Fan - Black,139,23.98,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,92890031,c200m300--c98..1,2 Set of 7 Colors LED Portable Air Cooler Fan,580,100.05,48.3,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
202408,92890213,C113M185-6,7 Colour Led Portable Air Cooler Fan With Mist Spray - Black,301.84,52.07,48.3,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
202408,92894782,-c60m-140-2,Self-Stirring Coffee Mug AO-50051 - White - 1,190,32.78,48.3,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,92896673,~c32-m102~&,Silver Wine Corkscrew,160,27.6,48.3,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
202408,92896812,c180m280-c104-1,2 X Slushy Maker Cup - DIY Slushy Maker - Green / Blue,390,53.82,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,92925087,c32-m102-3,Nano Crystal Hair Epilator Exfoliator - Pack of 2 Silver,271.75,31.25,34.5,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92925895,c60m140**,4 -In -1 Multifunctional Car Cup Holder,180,24.84,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,92938745,~c90-m170_!1,H2o Kids Water Slip and Slide - 480x70cm,220,30.36,48.3,0,2,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0
202408,92940386,c200m300>>6,Non-Stick Bakeware Mold Set of 5 - Rose - 27 cm,450,77.63,48.3,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,0
202408,92961123,c50m120--1-1,DIY Mini Rolled Ice-Cream maker,192.5,22.14,63.25,0,1,7,0,0,0,7,7,0,0,0,7,1,0,0,0,0
202408,92967212,C140-M230-1-1,Travel Portable Iron Steamer,280,38.64,48.3,0,5,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0
202408,92976776,^C50-M120-+,Rechargeable Mosquito Zapper and Fly Killer Lamp,200,34.5,48.3,0,4,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0
202408,92977830,c55--m125-2,Solar Sound And Light Alarm Lamp FA-BK-666,185,21.28,63.25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,92978351,c160m250--1-4,Apple Macbook A1466 45W Replacement Laptop Charger Magsafe 2 14.85V 3.05A,420,67.62,48.3,0,0,13,0,0,0,13,8,0,0,0,8,5,0,0,0,0
202408,92981136,c198m290--1,Large Storage Bags Organizer for Clothes Blanket Bedding Set of 6,443.5,76.5,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,92989993,c350m480--1-2,"Replacement Battery for HP 250 G4, 255 G4 HS03 HS04",700,80.5,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
202408,92991128,-c50-m120-1,Outdoor Anti-Theft Solar Alarm Security Infrared Motion Sensor Light,300,34.5,48.3,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
202408,92992203,C100M180**,Kath Air Disinfector Air Purifier,400,50.6,48.3,0,0,3,0,0,0,3,1,0,0,0,1,2,0,0,0,0
202408,93012111,c90m170/vb19,Extendable Appliance Rollers Moving Wheels Trolley AO-50172,190.64,21.92,48.3,120.41,0,23,0,0,0,23,11,0,0,1,12,11,0,0,0,0
202408,93012492,~c170--m260--~!,"6 Piece BPA Free Silicone Baby Feeding Set with Suction Bowl, Bib & Sippy Cup - Pink - 6-36 months",310,49.91,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,93013802,c55-m130 -1-2,Soft Elastic Baby Learning Walker - Toddler Belt With Adjustable Strap - Green,190,30.59,34.5,0,1,3,0,0,0,3,2,0,0,0,2,2,0,0,0,0
202408,93015185,c250-m350-1*1,My First Balancing Bike - Pink,450,62.1,63.25,0,2,5,0,0,0,5,3,0,0,0,3,4,0,0,0,0
202408,93017048,c32-m102-2,Nano Crystal Hair Epilator Exfoliator - Pack of 2 Black,156.25,17.97,34.5,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0
202408,93017666,c250m300**,Children's Educational Intellective Learning Laptop With 80 Exercises,393.33,54.28,48.3,0,8,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0
202408,93023419,9902164433681,Romantic Moon Night Crystal Rechargeable Table Lamp - AO-50139,260,44.85,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,93025480,C160M240*1.-1,12 Volts Portable Tire Inflator Car Air Pump With Flash Light,332.33,38.22,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,93026320,c150m240.@11,Stainless Steel Airtight Coffee Container with Date Tracking - Black,300,51.75,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,93026322,c150m240.@12,Stainless Steel Airtight Coffee Container with Date Tracking - Red,390,67.28,48.3,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,93029760,c330-m430--1 @1,Baby Multifunctional Musical Walker With Shooting Game - Pink,600,96.6,34.5,0,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
202408,93029832,c110m190/-4,2 Layer Clothes Moveable Rack - White,350,60.38,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
